server_id,user_id
BBG000BLMZK6,NYSE:KMX
BBG000BLKK03,NYSE:HUM
BBG000BLGFJ9,NYSE:LHX
BBG000BLF8D2,NYSE:HRL
BBG000BLDXH5,NASDAQ:MDRX
BBG000BLDV98,NYSE:HRB
BBG000BLBVN4,NASDAQ:BKNG
BBG000BL8GJ6,NYSE:AKS
BBG000BL79J3,NASDAQ:URBN
BBG000BL4504,NYSE:CHK
BBG000BL16Q7,NYSE:HEI
BBG000BKZB36,NYSE:HD
BBG000BKXYX5,NYSE:DECK
BBG000BKXBV7,NASDAQ:ARNA
BBG000BKWSR6,NASDAQ:HBAN
BBG000BKWR89,NASDAQ:RDWR
BBG000BKVJK4,NASDAQ:HAS
BBG000BKTFN2,NYSE:HAL
BBG000BKR1D6,NYSE:GWW
BBG000BKPL53,NYSE:ZBH
BBG000BKNX95,NASDAQ:GT
BBG000BKLH74,NYSE:GPS
BBG000BKL348,NYSE:GPC
BBG000BKKQ84,NASDAQ:COLM
BBG000BKJ092,NASDAQ:GNTX
BBG000BKFZM4,NYSE:GLW
BBG000BKF014,NASDAQ:LGND
BBG000BKCFC2,NYSE:GIS
BBG000BK5DP1,NYSE:TGNA
BBG000BK2F42,NYSE:FIS
BBG000BK28N7,NYSE:EAT
BBG000BJW241,NYSE:EXP
BBG000BJSBJ0,NYSE:NEE
BBG000BJQWD2,NASDAQ:AKAM
BBG000BJPDZ1,NASDAQ:ISRG
BBG000BJP882,NYSE:FMC
BBG000BJL3N0,NASDAQ:FITB
BBG000BJKPG0,NASDAQ:FISV
BBG000BJDB15,NYSE:FCX
BBG000BJ81C1,NYSE:TRV
BBG000BJ5HK0,NYSE:AYI
BBG000BJ5GK2,NASDAQ:EXPD
BBG000BJ49H3,NYSE:BWA
BBG000BJ3PD2,NYSE:ETN
BBG000BJ26K7,NYSE:ALB
BBG000BHZ5J9,NYSE:EQT
BBG000BHX9P6,NYSE:BYD
BBG000BHX7N2,NYSE:EMR
BBG000BHLYS1,NYSE:ED
BBG000BHLYP4,NASDAQ:CME
BBG000BHKYH4,NYSE:ECL
BBG000BHK836,NASDAQ:FLIR
BBG000BHHQ76,NASDAQ:AVID
BBG000BHGDH5,NYSE:DUK
BBG000BHCYJ1,NASDAQ:NKTR
BBG000BHCP19,NASDAQ:MCHP
BBG000BHBGN6,NYSE:CLR
BBG000BH93Y6,NYSE:RRD
BBG000BH92D1,NYSE:MTOR
BBG000BH5LT6,NYSE:RIG
BBG000BH5DV1,NASDAQ:INTU
BBG000BH4R78,NYSE:DIS
BBG000BH3JF8,NYSE:DHR
BBG000BH3GZ2,NYSE:YUM
BBG000BH2JM1,NASDAQ:NLOK
BBG000BH0FR6,NASDAQ:SGEN
BBG000BGZT72,NYSE:AYX
BBG000BGYWY6,NASDAQ:ORLY
BBG000BGYMH7,NYSE:MLM
BBG000BGYDX9,NYSE:DBD
BBG000BGXZB5,NYSE:AEO
BBG000BGRY34,NYSE:CVS
BBG000BGPTV6,NYSE:CMI
BBG000BGKXV2,NYSE:CTB
BBG000BGKHZ3,NASDAQ:VRSN
BBG000BGJRC8,NASDAQ:CSX
BBG000BGCQT9,NYSE:CRS
BBG000BG88X9,NASDAQ:CVLT
BBG000BG5BL8,NYSE:CRL
BBG000BG4202,NYSE:CPB
BBG000BG1DH3,NASDAQ:COHR
BBG000BG14P4,NASDAQ:CREE
BBG000BG09F5,NASDAQ:GPOR
BBG000BFXHL6,NYSE:MOS
BBG000BFVXX0,NYSE:CMS
BBG000BFV115,NYSE:SM
BBG000BFT2L4,NASDAQ:CMCSA
BBG000BFSND8,NYSE:CMC
BBG000BFS7D3,NYSE:CLX
BBG000BFRF55,NYSE:CLF
BBG000BFQYY3,NYSE:CL
BBG000BFPK65,NASDAQ:CINF
BBG000BFNR17,NYSE:ADS
BBG000BFLXV3,NASDAQ:PPC
BBG000BFL116,NASDAQ:FSLR
BBG000BFJT36,NYSE:CHD
BBG000BFGNJ5,NASDAQ:ALNY
BBG000BFDLV8,NASDAQ:CERN
BBG000BFD605,NASDAQ:CENT
BBG000BFC848,NYSE:KNX
BBG000BF8TF5,NYSE:CDE
BBG000BF6RQ9,NYSE:SAVE
BBG000BF6LY3,NYSE:CCL
BBG000BF6756,NYSE:CCK
BBG000BF33K1,NASDAQ:CBRL
BBG000BF0K17,NYSE:CAT
BBG000BF0672,NASDAQ:CASY
BBG000BDY3Y7,NYSE:CYH
BBG000BDXGP9,NYSE:CAG
BBG000BDXCJ5,NYSE:CNC
BBG000BDNB35,NASDAQ:BPOP
BBG000BDLQJ7,NYSE:BZH
BBG000BDDNH5,NYSE:BLL
BBG000BDD940,NYSE:WAB
BBG000BDCB28,NASDAQ:VECO
BBG000BD9525,NYSE:BKE
BBG000BD2167,NASDAQ:ITRI
BBG000BD0TF8,NYSE:BEN
BBG000BCZYD3,NYSE:BDX
BBG000BCZL41,NASDAQ:VRSK
BBG000BCZBF1,NYSE:SAM
BBG000BCXNS3,NYSE:BCE
BBG000BCWSS3,NYSE:BC
BBG000BCWKD6,NYSE:VOYA
BBG000BCVMH9,NYSE:CP
BBG000BCVJ77,NYSE:BAX
BBG000BCTQ65,NASDAQ:XEL
BBG000BCTLF6,NYSE:BAC
BBG000BCSST7,NYSE:BA
BBG000BCQZS4,NYSE:AXP
BBG000BCQ4P6,NYSE:AVY
BBG000BCPB71,NASDAQ:AVT
BBG000BCNYT9,NYSE:AVP
BBG000BCMWM1,NYSE:MTN
BBG000BCMBG4,NASDAQ:FTNT
BBG000BCJ161,NASDAQ:SRPT
BBG000BCG930,NYSE:ANTM
BBG000BCD3D5,NYSE:ARW
BBG000BC9938,NYSE:VMW
BBG000BC4JJ4,NYSE:APD
BBG000BC2R71,NYSE:ALLY
BBG000BC2C10,NYSE:APA
BBG000BC15S7,NYSE:AON
BBG000BBXLW4,NYSE:AN
BBG000BBVJZ8,NYSE:DVN
BBG000BBS9F6,NYSE:TRI
BBG000BBS2Y0,NASDAQ:AMGN
BBG000BBQCY0,NASDAQ:AMD
BBG000BBPFB9,NASDAQ:AMAT
BBG000BBNYF6,NYSE:DRI
BBG000BBNFG6,NYSE:TWI
BBG000BBL8V7,NYSE:PWR
BBG000BBL0Y1,NYSE:ALK
BBG000BBJQV0,NASDAQ:NVDA
BBG000BBJB07,NASDAQ:AKRX
BBG000BBHXQ3,NYSE:AJG
BBG000BBGGQ1,NYSE:VLO
BBG000BBD070,NYSE:HES
BBG000BBCDZ2,NYSE:ROK
BBG000BBBNC6,NYSE:AFL
BBG000BB9KF2,NYSE:AEP
BBG000BB99S3,NASDAQ:SLAB
BBG000BB8SW7,NYSE:PKG
BBG000BB6MM3,NYSE:WBC
BBG000BB6M98,NYSE:FE
BBG000BB6KF5,NYSE:MET
BBG000BB5BF6,NYSE:GME
BBG000BB5792,NYSE:RCL
BBG000BB5006,NASDAQ:ADBE
BBG000BB4HM6,NYSE:RAMP
BBG000BB4D72,NYSE:FLO
BBG000BB2KN0,NASDAQ:LSTR
BBG000BB2DM7,NYSE:KGC
BBG000BB29X4,NYSE:DTE
BBG000B9ZXB4,NYSE:ABT
BBG000B9ZV28,NASDAQ:AMED
BBG000B9YJ35,NYSE:APH
BBG000B9XRY4,NASDAQ:AAPL
BBG000B9X8C0,NYSE:AEE
BBG00HBQ35R8,NYSE:TDW
BBG00GFMPRK0,NYSE:ATUS
BBG00GD1JMV4,NYSE:HCC
BBG00GBV88T6,NYSE:BTU
BBG00FFBF302,AMEX:GDP
BBG00DYPZ4T0,NASDAQ:BHF
BBG00B8NWRF5,NYSE:AGR
BBG009PN0C87,NYSE:ADNT
BBG0081VHTP3,NYSE:IGT
BBG007TJF1N7,NASDAQ:QRVO
BBG0071GM7Y0,NYSE:NOMD
BBG006SCSYG7,NYSE:ACB
BBG006N7S6K9,NYSE:FNF
BBG006KY8KV2,NASDAQ:TERP
BBG006GNSZW5,NASDAQ:LBRDK
BBG006BFYZP8,NYSE:PE
BBG00629NGT2,NASDAQ:TTD
BBG005P7Q881,NASDAQ:AAL
BBG003T67W19,NASDAQ:XONE
BBG002S5ZRF9,NASDAQ:SSYS
BBG002Q7J5Z1,NYSE:TRU
BBG00286S4N9,NYSE:PSX
BBG0025X16Y5,NASDAQ:SAGE
BBG00212PVZ5,NYSE:PSTG
BBG001WWJTK5,NASDAQ:PLAY
BBG001P6MYV3,NASDAQ:TRUE
BBG001NFKJ68,NYSE:NEWR
BBG001LWHLJ8,NASDAQ:GPRO
BBG001LRKS55,NYSE:APO
BBG001LR99L2,NYSE:ARCO
BBG001K61W36,NYSE:NVRO
BBG001C7PM75,NYSE:GWRE
BBG001BP92V1,NYSE:PEN
BBG0017T9998,NASDAQ:CZR
BBG0015XMW40,NYSE:TRGP
BBG000WCFV84,NYSE:LYB
BBG000TYXCT9,NASDAQ:HQY
BBG000RGM5P1,NYSE:TEL
BBG000R7XX87,NASDAQ:PODD
BBG000R0L5J4,NYSE:TDC
BBG000QXXMF7,NASDAQ:LQDT
BBG000QTF8K1,NASDAQ:DXCM
BBG000QML6J5,NASDAQ:FLXN
BBG000QKPTS5,NYSE:LL
BBG000QBR5J5,NYSE:DFS
BBG000Q2HM09,NYSE:YELP
BBG000PQ4W72,NYSE:GNRC
BBG000PN9NB9,NASDAQ:ALTR
BBG000P458P3,NYSE:DPZ
BBG000NSCNT7,NASDAQ:PFG
BBG000NDV1D4,NASDAQ:TMUS
BBG000N7MZ06,NYSE:HUBS
BBG000N746D6,NASDAQ:ETFC
BBG000N49069,NASDAQ:OPK
BBG000MHTV89,NYSE:EPAM
BBG000M65M61,NASDAQ:UAL
BBG000M34GG1,NYSE:MIC
BBG000L9CV04,NYSE:UPS
BBG000L5CJF3,NYSE:XPO
BBG000K8KKL9,NYSE:IMAX
BBG000K5M1S8,NYSE:ENB
BBG000K2HB18,NYSE:EXK
BBG000K14TT5,NASDAQ:GLNG
BBG000JG0547,NASDAQ:ADP
BBG000J7Q1L9,NYSE:HLX
BBG000J2XL74,NYSE:PM
BBG000HW5GX3,NYSE:CNQ
BBG000HCJMF9,NYSE:PRU
BBG000H556T9,NYSE:HON
BBG000GRZDV1,NASDAQ:STRA
BBG000GQ7K93,NYSE:GPK
BBG000GMDMK8,NYSE:GWR
BBG000G30YX4,NASDAQ:ALXN
BBG000FP1N32,NASDAQ:NTAP
BBG000FKX7Z8,NYSE:BAP
BBG000FC7366,NYSE:MKL
BBG000F7RCJ1,NYSE:AAP
BBG000DZCFX4,NYSE:LPI
BBG000DYXD23,NYSE:MTZ
BBG000DW76Y6,NYSE:FICO
BBG000DVB833,NYSE:GVA
BBG000DTMH63,NYSE:NE
BBG000DSZTN6,NYSE:CCJ
BBG000DRTDR6,AMEX:NOG
BBG000DPW6P3,NYSE:AXE
BBG000DNBK89,NYSE:CRK
BBG000DCGRL8,NASDAQ:IPGP
BBG000DBVBY4,NYSE:EV
BBG000D898T9,NYSE:CAH
BBG000D7RKJ5,NYSE:EIX
BBG000D1Y3P1,NASDAQ:FORM
BBG000D13GN8,NASDAQ:ZG
BBG000CZ4KF3,NASDAQ:STMP
BBG000CXYSZ6,NASDAQ:FFIV
BBG000CVRFS4,NYSE:H
BBG000CTV4N4,NASDAQ:ENTG
BBG000CR90K4,NYSE:BB
BBG000CR20B1,NASDAQ:EWBC
BBG000CPHYL4,NYSE:THC
BBG000CNZC55,NASDAQ:ODP
BBG000CNFQW6,NYSE:PRGO
BBG000CJZ2W6,NASDAQ:SINA
BBG000C9F2F9,NASDAQ:ALKS
BBG000C7LMS8,NYSE:AZO
BBG000C6TLC1,NASDAQ:ATLC
BBG000C4HKK2,NYSE:SKX
BBG000C3FGH9,NYSE:GHC
BBG000C32XT3,AMEX:IMO
BBG000C2ZCH8,NYSE:SRE
BBG000C2RV03,NYSE:BNS
BBG000C2L2L0,NYSE:JLL
BBG000C221G9,NYSE:PNR
BBG000C1DHF5,NASDAQ:CRUS
BBG000C0F570,NASDAQ:XLNX
BBG000BY29C7,NYSE:TPR
BBG000BXRPH1,NYSE:PXD
BBG000BX57K1,NASDAQ:XRAY
BBG000BWXBC2,NYSE:WMT
BBG000BWBW76,NYSE:MED
BBG000BW2QX0,NYSE:UNM
BBG000BW1LS8,NASDAQ:CENX
BBG000BV95H9,NYSE:TKR
BBG000BV6R84,NYSE:THO
BBG000BV1NV2,NYSE:DSX
BBG000BTQNQ6,NYSE:FRO
BBG000BT7JW9,NYSE:SNA
BBG000BSBBP1,NYSE:ROL
BBG000BRXTR8,NYSE:RBC
BBG000BRXP69,NYSE:EW
BBG000BRNLL2,NASDAQ:ALGN
BBG000BRK7L6,NYSE:SU
BBG000BRJ809,NYSE:PPG
BBG000BRDSX5,NYSE:PNW
BBG000BR37X2,NYSE:PGR
BBG000BQY289,NASDAQ:PDCO
BBG000BQTMJ9,NYSE:PBI
BBG000BQLTW7,NYSE:ORCL
BBG000BQBYR3,NYSE:NVR
BBG000BPWTW7,NASDAQ:RIGL
BBG000BPQD31,NASDAQ:MYL
BBG000BP6LJ8,NYSE:MO
BBG000BNMMJ3,NASDAQ:HSIC
BBG000BNJRZ8,NASDAQ:BLDP
BBG000BNFJF2,NYSE:DS
BBG000BN53G7,NYSE:LEG
BBG000BMZ7P7,NYSE:KSU
BBG000BMX289,NYSE:KO
BBG000BMQPL1,NYSE:KEY
BBG000BMQCP6,NYSE:KEX
BBG000BM7HL0,NASDAQ:ADSK
BBG000BM6788,NYSE:IR
BBG000BLW530,NYSE:EMN
BBG000BLRT07,NASDAQ:IDXX
BBG000BLNZL4,NYSE:SNV
BBG000BLHRS2,NYSE:HSY
BBG000BLCPY4,NYSE:HP
BBG000BLCL55,NYSE:QEP
BBG000BL9JQ1,NYSE:HFC
BBG000BL5W86,NYSE:HL
BBG000BKZTP3,NYSE:HOG
BBG000BKXFN7,NASDAQ:PTEN
BBG000BKWCS0,NYSE:HRC
BBG000BKQG80,NASDAQ:IAC
BBG000BKFBD7,NYSE:STT
BBG000BK5S78,NYSE:GCO
BBG000BJX8C8,NYSE:NOV
BBG000BJNGN9,NYSE:JBL
BBG000BJF1Z8,NYSE:FDX
BBG000BJBZ23,NASDAQ:MKTX
BBG000BJ9B29,NYSE:FNB
BBG000BJ8YN7,NASDAQ:FAST
BBG000BHPL78,NYSE:EFX
BBG000BHJWG1,NASDAQ:AAXN
BBG000BHG9K0,NASDAQ:ACAD
BBG000BHFHP8,NYSE:UFS
BBG000BHB3M6,NYSE:DOV
BBG000BH1NH9,NYSE:DE
BBG000BH0106,NYSE:BX
BBG000BGVW60,NYSE:D
BBG000BGLRN3,NYSE:CTL
BBG000BGKTF9,NYSE:COF
BBG000BGD7W6,NASDAQ:MAR
BBG000BG3445,NYSE:COO
BBG000BFVZ83,NYSE:RNR
BBG000BF7BV7,NASDAQ:OSTK
BBG000BDJL83,NYSE:FDS
BBG000BDDN94,NYSE:OIS
BBG000BDCQ25,NASDAQ:CECO
BBG000BD8PN9,NYSE:BK
BBG000BCWCG1,NYSE:BBY
BBG000BCRJM5,NASDAQ:AUPH
BBG000BCQ6J8,NYSE:KKR
BBG000BCKGW7,NASDAQ:AMKR
BBG000BCFQC3,NYSE:ASB
BBG000BBK401,NYSE:MATX
BBG000BBDV81,NASDAQ:CTSH
BBG000BB6WG8,NYSE:ADM
BBG000BB6G37,NASDAQ:ADI
BBG000BB65D0,NYSE:IT
BBG000BB5B84,NYSE:LII
BBG000BB5373,NYSE:WU
BBG000BB1TH9,NYSE:FLR
BBG000F1ZSN5,NYSE:ROP
BBG000BLCJG8,NYSE:TK
BBG000BFC8J2,NASDAQ:CELG
BBG006XVD9G0,NYSE:GCI
BBG000NVSBL7,NASDAQ:NVAX
BBG000FD10V8,NASDAQ:ACOR
BBG000BW4804,NYSE:UNT
BBG00JWV3M66,NASDAQ:CTIC
BBG00JG0FFZ2,NASDAQ:PTON
BBG00FJDD048,NYSE:KEG
BBG00DL8NMV2,NYSE:FTI
BBG00CC0GTP1,NASDAQ:ROSE
BBG00B6BFWH9,NYSE:CCEP
BBG009S3NB30,NASDAQ:GOOG
BBG009NRSWJ4,NASDAQ:Z
BBG006SYKFN0,NASDAQ:RWLK
BBG005XNV9D3,NASDAQ:WATT
BBG003338H34,NASDAQ:ZS
BBG0025Y4RY4,NYSE:ABBV
BBG001M8GFD0,NASDAQ:ONVO
BBG001J2P692,NASDAQ:LIFE
BBG001CDB921,NASDAQ:NLNK
BBG001B17MV2,NYSE:W
BBG000VMWHH5,NASDAQ:DISCK
BBG000Q4CWM4,NASDAQ:DGLY
BBG000Q3RGN4,NASDAQ:PSEC
BBG000PQXTT3,NASDAQ:BPTH
BBG000PD6X77,NASDAQ:ARCC
BBG000NSSLY8,AMEX:IGC
BBG000NSQ9M0,NYSE:AUY
BBG000NBPMH5,NASDAQ:SEED
BBG000M1WLY3,NYSE:CRR
BBG000KVF074,NASDAQ:ADXS
BBG000FW8LZ9,NASDAQ:CLDX
BBG000FH5YM1,NASDAQ:FTR
BBG000DLVDK3,NYSE:AEM
BBG000C9KL89,NYSE:BAM
BBG000C4SKT1,NYSE:DY
BBG000C0Q0K4,NYSE:MFC
BBG000BXWBN9,NASDAQ:LBTYK
BBG000BXM6V2,NYSE:UAA
BBG000BV0800,NYSE:PYX
BBG000BSSC44,NYSE:RY
BBG000BSJTT0,NYSE:TECK
BBG000BR14K5,NYSE:CB
BBG000BQ87N0,NYSE:ES
BBG000BQ74K1,NASDAQ:NTRS
BBG000BQ4512,NASDAQ:RIOT
BBG000BK6MB5,NYSE:GE
BBG000BK67C7,NYSE:GD
BBG000BH8TT6,NASDAQ:VVUS
BBG000BGZ9V9,NASDAQ:ASNA
BBG000BD3LM4,NASDAQ:NUAN
BBG000BCRB60,NYSE:AXR
BBG000BBVVP2,NASDAQ:GROW
BBG000BBMT95,NYSE:DF
BBG000BBDZG3,NYSE:AIG
BBG000BB5VJ8,NYSE:HOS
BBG000QH56C1,NASDAQ:CBOE
BBG000BN1807,NASDAQ:LAKE
BBG000VCQPM0,NASDAQ:MDSO
BBG0027DTTL1,NASDAQ:ALDR
BBG000BB07P9,NYSE:GOLD
BBG000QRSL13,NASDAQ:DRYS
BBG00BBHBMF8,NYSE:VSM
BBG000BD6GP9,NYSE:BID
BBG000FBMY72,NYSE:SPN
BBG0042V6JM8,NASDAQ:ZM
BBG000C3CT93,NASDAQ:SFLY
BBG000C26K28,NASDAQ:FNSR
BBG00BN961G4,NYSE:DD
BBG009NMJJJ4,NYSE:FDC
BBG004M1V2R6,NYSE:LXFT
BBG003S44SC5,NYSE:TRCO
BBG0029BK2G7,NYSE:DATA
BBG0027Y18M0,NYSE:WP
BBG000NQ37S7,US:RSLS
BBG000JL6Z80,AMEX:HEB
BBG000G2R6M0,NYSE:GG
BBG000DY8ZS4,NYSE:WFT
BBG000D32LR0,NYSE:ELLI
BBG000D0D8P5,NASDAQ:SVA
BBG000C52TW3,NASDAQ:ARRY
BBG000C1SCJ6,NASDAQ:ULTI
BBG000C1JTL6,NYSE:TSS
BBG000BYD0W2,US:HMNY
BBG000BX5ZF5,NYSE:XRX~1
BBG000BWXL85,NYSE:RHT
BBG000BW5YW1,NYSE:USG
BBG000BSZKK0,US:SIGM
BBG000BRZBT3,AMEX:RDC
BBG000BMDZF0,NYSE:LLL
BBG000BKZ5F6,NYSE:BEL
BBG000BDHNB7,NYSE:BMS
BBG000BD0Q91,NYSE:BKS
BBG000BC40Y8,NYSE:APC
BBG000BBSKC4,US:NLST
BBG000B9XG87,US:AME
BBG001PJFKH9,NYSE:NSM
BBG005KSWVW5,NYSE:RSPP
BBG000QS8XF2,NYSE:VR
BBG000P4BQM9,NYSE:SPB
BBG000BWRPR2,NYSE:WGL
BBG000JDN9K3,NASDAQ:CAVM
BBG004BDQXV5,NASDAQ:HAWK
BBG000F0PF65,NYSE:TWX
BBG000C4VW39,NYSE:OA
BBG000BFWKC0,NYSE:MON
BBG000B9ZGM9,NYSE:BGC
BBG000K3T8L8,NYSE:GXP
BBG000BJXKD0,NYSE:WR
BBG000BPXRB3,NASDAQ:SOHU
BBG000BPG977,NASDAQ:MSCC
BBG007X5DV21,NASDAQ:AVXS
BBG000BB03M1,NYSE:CBI
BBG000B9XT98,NYSE:SGY
BBG001HTYG57,NYSE:MULE
BBG009CWL262,NASDAQ:BUFF
BBG000DDXVZ3,NYSE:DST
BBG003FSTZ60,NYSE:DYN
BBG008S3V4G5,NYSE:CSRA
BBG000W4G3B9,NYSE:ST~1
BBG000BNCJM7,NASDAQ:LNCE
BBG0038K9G41,NASDAQ:LVNTA
BBG00CTY3QD2,NASDAQ:BIVV
BBG000RQW961,NASDAQ:SNI
BBG005NTYL78,NASDAQ:JUNO
BBG004JKTFF5,AMEX:STRP
BBG000BTFDR9,NYSE:CAA
BBG000C0XM37,NYSE:WAC
BBG000BF3NZ1,NASDAQ:BWLD
BBG000BF7JN9,NASDAQ:BSFT
BBG000BLM0V1,NYSE:AGU
BBG0015SFHN1,NASDAQ:GLBR
BBG000BCYP43,NYSE:BCR
BBG000NVNCQ5,NYSE:FIG
BBG000HC7YL9,NYSE:PNK
BBG000FL1TC8,NASDAQ:DTV
BBG000DBK8K8,AMEX:GDP~1
BBG000CGT2S4,NASDAQ:UPL
BBG000C2D140,NASDAQ:HLTH
BBG000BTB4F6,NASDAQ:LSI
BBG000BMB7R1,NYSE:ITT~1
BBG006Q53H50,NASDAQ:VWR
BBG000CG1LX6,NASDAQ:ABCO
BBG000BP6L99,NASDAQ:BRCD
BBG005J68CZ1,NYSE:SFR
BBG005Q2KYS8,NYSE:RICE
BBG000HZFZX3,NYSE:LVLT
BBG000BCM087,NYSE:ATW
BBG001KLTDM4,NASDAQ:KITE
BBG000BYKSX2,NYSE:ALR
BBG000FLNDZ4,NASDAQ:PRXL
BBG000BF7T75,NYSE:AF
BBG000C89QJ1,NYSE:CAB
BBG000QW8XR0,NASDAQ:WBMD
BBG000RVZC33,NYSE:DFT
BBG000L0R4R8,NASDAQ:WOOF
BBG000BCBCM7,NASDAQ:SPLS
BBG00BYQML90,NYSE:SWFT
BBG000DKP3S6,NYSE:KNX~1
BBG009CKXW23,NYSE:PTHN
BBG000BHBK84,NYSE:DOW~1
BBG000BH13K9,NYSE:DD~1
BBG000CPQZ77,NASDAQ:WFM
BBG000C2L329,NASDAQ:SPNC
BBG000Q0FH88,NYSE:NSR
BBG000N8Y8W6,NYSE:AWH
BBG000BBB3K1,NYSE:RAI
BBG000G6BN50,NASDAQ:PNRA
BBG000C4WJT9,NYSE:KATE
BBG000BD4VG8,NYSE:BHI
BBG000BKKGM0,NYSE:OKS
BBG004F0HL81,NYSE:CST
BBG000CZC9G8,NASDAQ:PVTB
BBG000TWC2V5,NYSE:MJN
BBG00CNNNXF3,NYSE:APFH
BBG000BB8ZF0,NYSE:WNR
BBG000BW9W88,NYSE:VAL
BBG000BYD720,NYSE:JNS
BBG000R498S4,NYSE:INVN
BBG000HYNVL9,NYSE:SWC
BBG001J2P4Y9,NASDAQ:ZLTQ
BBG000GYC3G0,NYSE:ETP
BBG000CFM7K0,NYSE:CWEI
BBG000CN1744,NASDAQ:AIRM
BBG000C3Y7J6,NASDAQ:BEAV
BBG000JKFQB8,NYSE:WWAV
BBG000K14Q84,NYSE:JOY
BBG000BNRD35,NYSE:CEB
BBG000BNXMS1,NASDAQ:MENT
BBG000DQV538,NYSE:ENH
BBG000MGLM70,NASDAQ:CYNO
BBG000BN9WT5,NASDAQ:LLTC
BBG000BKTT89,NYSE:HAR
BBG000BRL7B6,NYSE:CLC
BBG000DNTSP4,NYSE:SE
BBG000BQLXQ5,NASDAQ:ISIL
BBG000M4SW14,NYSE:IOC
BBG000F1Q733,NASDAQ:NILE
BBG000CF2GH6,NASDAQ:ARIA
BBG001Q7HQ07,NYSE:LOCK
BBG000PMP096,NYSE:TMH
BBG000BB2KW0,NASDAQ:APOL
BBG000D1QCF1,NYSE:FTI~1
BBG006QRCDZ8,NYSE:NRF
BBG000F15NW9,NYSE:STJ
BBG000BYR208,NASDAQ:ACAS
BBG000J15563,NASDAQ:VLTC
BBG000RHGDJ6,NASDAQ:VA
BBG000Q9HH23,NYSE:LNKD
BBG006MF3Q89,NYSE:TLN
BBG000H4NW15,NYSE:IM
BBG000G0PPW3,NASDAQ:AMSG
BBG000BHWTB8,NYSE:PPS
BBG000PX4P81,NASDAQ:AEGR
BBG000FKYVH4,NYSE:LXK
BBG001BPFT54,NASDAQ:SCTY
BBG000QDBSK6,NYSE:N
BBG003B6V5Q3,NYSE:FLTX
BBG000RPH531,NYSE:BLOX
BBG000BT4L39,NASDAQ:CPHD
BBG000F9KJN4,NYSE:RAX
BBG000G7R499,NASDAQ:SGI
BBG000DGZ1B6,NYSE:MWW
BBG000QDST26,NYSE:ITC
BBG000H4YVR7,NASDAQ:MDVN
BBG000BMRFF9,NASDAQ:OUTR
BBG000BMP3J4,NASDAQ:PLCM
BBG000BLBXT4,NYSE:HOT
BBG000BLRYM2,NASDAQ:FEIC
BBG000BB2PH6,NASDAQ:FCS
BBG0069FL5L5,NASDAQ:MRD
BBG000C48W17,NASDAQ:SQNM
BBG000BHVJJ3,NYSE:EMC
BBG004T8Y2Z2,NYSE:DRII
BBG000QMLJS7,NASDAQ:RLYP
BBG000BK9GS7,NYSE:AXLL
BBG000Q5C256,NYSE:DWA
BBG000BN6349,NYSE:FMD
BBG000QMBKT4,NASDAQ:QLIK
BBG000BH82F0,NASDAQ:QLGC
BBG000DWMRV6,NASDAQ:FNFG
BBG001J41M26,NASDAQ:CPXX
BBG000FVQ434,NYSE:IHS
BBG000BVF0F5,NASDAQ:LDRH
BBG000PTXBV3,NYSE:HTS
BBG000GGSSF8,NYSE:DWRE
BBG000QSFWK0,NASDAQ:XNPT
BBG0077WYXF0,NYSE:CPGX
BBG000G7XJQ0,NASDAQ:UNTD
BBG000BV1Y93,NYSE:TE
BBG000BCKC47,NYSE:GAS
BBG000TBYDT6,NASDAQ:ANAC
BBG000BGR5J0,NYSE:CVC
BBG000Q5VD15,NASDAQ:HERO
BBG00688QWF5,NYSE:BXLT
BBG000BLWZX1,NASDAQ:FSYS
BBG0035B5FC1,NASDAQ:LNCO
BBG000BC8G88,NYSE:ARG
BBG000H89QJ6,NYSE:TWC
BBG000FG3C43,NASDAQ:SNDK
BBG003641015,NYSE:ADT~1
BBG000WCRGZ4,NASDAQ:TFM
BBG000FYZSV4,NYSE:HPY
BBG000F80SZ5,NYSE:SUNE
BBG000BVF2M3,NYSE:JAH
BBG000BGNJ13,NASDAQ:PSUN
BBG000BFZG90,NYSE:CNL
BBG000FW00S1,NYSE:BTU~1
BBG000C31LY4,NASDAQ:ATML
BBG000BZ2GG4,NYSE:CAM
BBG000GL8YG5,NASDAQ:AFFX
BBG000DQX1D4,NYSE:POM
BBG000CYNBV7,NYSE:HNT
BBG000BBBP59,NYSE:PRE
BBG000BQN3K5,NASDAQ:ANAD
BBG000D2H038,NYSE:SLH
BBG000BJ98Z0,NASDAQ:GMCR
BBG000BPKTF9,NASDAQ:DMND
BBG0060HN0R3,NYSE:KING
BBG000C1J0Q4,NYSE:PCL
BBG000R7SPX2,NYSE:SWI~1
BBG000C0MF34,NYSE:PCP
BBG000BFDXW1,NASDAQ:BRCM
BBG000BCDWR6,NASDAQ:OVTI
BBG000BJ9CB7,NASDAQ:DYAX
BBG000BBSX81,NASDAQ:PMCS
BBG000DB3KT1,NASDAQ:WLTW
BBG000BBLK04,NASDAQ:TW~1
BBG000BBMSJ6,NASDAQ:ALTR~1
BBG003LFL2G1,NASDAQ:ZSPH
BBG000DBTPX7,NASDAQ:AWAY
BBG000BFTJ91,NASDAQ:CMCSK
BBG000BM8M92,NYSE:CYT
BBG001J1C1L5,NYSE:FSL
